"pli0096_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Daily","2002","Hamburg","Other degree","","","",""
"Daily","2002","Hamburg","no degree/no degree yet","","","",""
"Daily","2002","Lower Saxony","lower secondary degree","","","",""
"Daily","2002","Lower Saxony","secondary school degree","","","",""
"Daily","2002","Lower Saxony","college entrance qualification","","","",""
"Daily","2002","Lower Saxony","Other degree","","","",""
"Daily","2002","Lower Saxony","no degree/no degree yet","","","",""
"Daily","2002","Bremen","lower secondary degree","","","",""
"Daily","2002","Bremen","secondary school degree","","","",""
"Daily","2002","Bremen","college entrance qualification","","","",""
"Daily","2002","Bremen","Other degree","","","",""
"Daily","2002","Bremen","no degree/no degree yet","","","",""
"Daily","2002","North Rhine-Westphalia","lower secondary degree","","","",""
"Daily","2002","North Rhine-Westphalia","secondary school degree","","","",""
"Daily","2002","North Rhine-Westphalia","college entrance qualification","","","",""
"Daily","2002","North Rhine-Westphalia","Other degree","","","",""
"Daily","2002","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Daily","2002","Hesse","lower secondary degree","","","",""
"Daily","2002","Hesse","secondary school degree","","","",""
"Daily","2002","Hesse","college entrance qualification","","","",""
"Daily","2002","Hesse","Other degree","","","",""
"Daily","2002","Hesse","no degree/no degree yet","","","",""
"Daily","2002","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Daily","2002","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Daily","2002","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","2002","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","2002","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","2002","Baden-Württemberg","lower secondary degree","","","",""
"Daily","2002","Baden-Württemberg","secondary school degree","","","",""
"Daily","2002","Baden-Württemberg","college entrance qualification","","","",""
"Daily","2002","Baden-Württemberg","Other degree","","","",""
"Daily","2002","Baden-Württemberg","no degree/no degree yet","","","",""
"Daily","2002","Bavaria","lower secondary degree","","","",""
"Daily","2002","Bavaria","secondary school degree","","","",""
"Daily","2002","Bavaria","college entrance qualification","","","",""
"Daily","2002","Bavaria","Other degree","","","",""
"Daily","2002","Bavaria","no degree/no degree yet","","","",""
"Daily","2002","Berlin","lower secondary degree","","","",""
"Daily","2002","Berlin","secondary school degree","","","",""
"Daily","2002","Berlin","college entrance qualification","","","",""
"Daily","2002","Berlin","Other degree","","","",""
"Daily","2002","Berlin","no degree/no degree yet","","","",""
"Daily","2002","Brandenburg","lower secondary degree","","","",""
"Daily","2002","Brandenburg","secondary school degree","","","",""
"Daily","2002","Brandenburg","college entrance qualification","","","",""
"Daily","2002","Brandenburg","Other degree","","","",""
"Daily","2002","Brandenburg","no degree/no degree yet","","","",""
"Daily","2002","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Daily","2002","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Daily","2002","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Daily","2002","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","2002","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","2002","Saxony","lower secondary degree","","","",""
"Daily","2002","Saxony","secondary school degree","","","",""
"Daily","2002","Saxony","college entrance qualification","","","",""
"Daily","2002","Saxony","Other degree","","","",""
"Daily","2002","Saxony","no degree/no degree yet","","","",""
"Daily","2002","Saxony-Anhalt","lower secondary degree","","","",""
"Daily","2002","Saxony-Anhalt","secondary school degree","","","",""
"Daily","2002","Saxony-Anhalt","college entrance qualification","","","",""
"Daily","2002","Saxony-Anhalt","Other degree","","","",""
"Daily","2002","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","2002","Thuringia","lower secondary degree","","","",""
"Daily","2002","Thuringia","secondary school degree","","","",""
"Daily","2002","Thuringia","college entrance qualification","","","",""
"Daily","2002","Thuringia","Other degree","","","",""
"Daily","2002","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","2002","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per week","2002","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per week","2002","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per week","2002","Schleswig-Holstein","Other degree","","","",""
"Min 1x per week","2002","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per week","2002","Hamburg","lower secondary degree","","","",""
"Min 1x per week","2002","Hamburg","secondary school degree","","","",""
"Min 1x per week","2002","Hamburg","college entrance qualification","","","",""
"Min 1x per week","2002","Hamburg","Other degree","","","",""
"Min 1x per week","2002","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","2002","Lower Saxony","lower secondary degree","","","",""
"Min 1x per week","2002","Lower Saxony","secondary school degree","","","",""
"Min 1x per week","2002","Lower Saxony","college entrance qualification","","","",""
"Min 1x per week","2002","Lower Saxony","Other degree","","","",""
"Min 1x per week","2002","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per week","2002","Bremen","lower secondary degree","","","",""
"Min 1x per week","2002","Bremen","secondary school degree","","","",""
"Min 1x per week","2002","Bremen","college entrance qualification","","","",""
"Min 1x per week","2002","Bremen","Other degree","","","",""
"Min 1x per week","2002","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","2002","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per week","2002","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per week","2002","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per week","2002","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per week","2002","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per week","2002","Hesse","lower secondary degree","","","",""
"Min 1x per week","2002","Hesse","secondary school degree","","","",""
"Min 1x per week","2002","Hesse","college entrance qualification","","","",""
"Min 1x per week","2002","Hesse","Other degree","","","",""
"Min 1x per week","2002","Hesse","no degree/no degree yet","","","",""
"Min 1x per week","2002","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per week","2002","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per week","2002","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per week","2002","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per week","2002","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per week","2002","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per week","2002","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per week","2002","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per week","2002","Baden-Württemberg","Other degree","","","",""
"Min 1x per week","2002","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per week","2002","Bavaria","lower secondary degree","","","",""
"Min 1x per week","2002","Bavaria","secondary school degree","","","",""
"Min 1x per week","2002","Bavaria","college entrance qualification","","","",""
"Min 1x per week","2002","Bavaria","Other degree","","","",""
"Min 1x per week","2002","Bavaria","no degree/no degree yet","","","",""
"Min 1x per week","2002","Berlin","lower secondary degree","","","",""
"Min 1x per week","2002","Berlin","secondary school degree","","","",""
"Min 1x per week","2002","Berlin","college entrance qualification","","","",""
"Min 1x per week","2002","Berlin","Other degree","","","",""
"Min 1x per week","2002","Berlin","no degree/no degree yet","","","",""
"Min 1x per week","2002","Brandenburg","lower secondary degree","","","",""
"Min 1x per week","2002","Brandenburg","secondary school degree","","","",""
"Min 1x per week","2002","Brandenburg","college entrance qualification","","","",""
"Min 1x per week","2002","Brandenburg","Other degree","","","",""
"Min 1x per week","2002","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per week","2002","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per week","2002","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per week","2002","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per week","2002","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","2002","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per week","2002","Saxony","lower secondary degree","","","",""
"Min 1x per week","2002","Saxony","secondary school degree","","","",""
"Min 1x per week","2002","Saxony","college entrance qualification","","","",""
"Min 1x per week","2002","Saxony","Other degree","","","",""
"Min 1x per week","2002","Saxony","no degree/no degree yet","","","",""
"Min 1x per week","2002","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per week","2002","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per week","2002","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per week","2002","Saxony-Anhalt","Other degree","","","",""
"Min 1x per week","2002","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per week","2002","Thuringia","lower secondary degree","","","",""
"Min 1x per week","2002","Thuringia","secondary school degree","","","",""
"Min 1x per week","2002","Thuringia","college entrance qualification","","","",""
"Min 1x per week","2002","Thuringia","Other degree","","","",""
"Min 1x per week","2002","Thuringia","no degree/no degree yet","","","",""
"Min 1x per month","2002","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per month","2002","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per month","2002","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per month","2002","Schleswig-Holstein","Other degree","","","",""
"Min 1x per month","2002","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per month","2002","Hamburg","lower secondary degree","","","",""
"Min 1x per month","2002","Hamburg","secondary school degree","","","",""
"Min 1x per month","2002","Hamburg","college entrance qualification","","","",""
"Min 1x per month","2002","Hamburg","Other degree","","","",""
"Min 1x per month","2002","Hamburg","no degree/no degree yet","","","",""
"Min 1x per month","2002","Lower Saxony","lower secondary degree","","","",""
"Min 1x per month","2002","Lower Saxony","secondary school degree","","","",""
"Min 1x per month","2002","Lower Saxony","college entrance qualification","","","",""
"Min 1x per month","2002","Lower Saxony","Other degree","","","",""
"Min 1x per month","2002","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per month","2002","Bremen","lower secondary degree","","","",""
"Min 1x per month","2002","Bremen","secondary school degree","","","",""
"Min 1x per month","2002","Bremen","college entrance qualification","","","",""
"Min 1x per month","2002","Bremen","Other degree","","","",""
"Min 1x per month","2002","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","2002","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per month","2002","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per month","2002","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per month","2002","North Rhine-Westphalia","Other degree","","","",""
